"Latest: Wavelength (nm)","Latest: Absorbance","Run 1: Wavelength (nm)","Run 1: Absorbance","Run 2: Wavelength (nm)","Run 2: Absorbance","Run 3: Wavelength (nm)","Run 3: Absorbance","Run 4: Wavelength (nm)","Run 4: Absorbance","Run 5: Wavelength (nm)","Run 5: Absorbance","Run 6: Wavelength (nm)","Run 6: Absorbance","Run 7: Wavelength (nm)","Run 7: Absorbance","Run 8: Wavelength (nm)","Run 8: Absorbance","Run 9: Wavelength (nm)","Run 9: Absorbance","Run 10: Wavelength (nm)","Run 10: Absorbance"
558.4,0.547009192958,558.4,0.101548818903,558.4,0.0845781954997,558.4,0.0586503100579,558.4,0.038682241188,558.4,0.0516551560656,558.4,0.715101319367,558.4,1.79118611177,558.4,1.94107800769,558.4,0.228377681594,558.4,0.576838186108
559.1,0.542759668181,559.1,0.100526182039,559.1,0.0835049095662,559.1,0.0582261426985,559.1,0.038720400887,559.1,0.0515104170117,559.1,0.703853935494,559.1,1.77345459948,559.1,1.94188621419,559.1,0.224279625273,559.1,0.566955599224
559.9,0.537542051382,559.9,0.0988742847169,559.9,0.0811419636412,559.9,0.0568312205365,559.9,0.0376760982279,559.9,0.0504762811791,559.9,0.692927030379,559.9,1.75737075686,559.9,1.93599079801,559.9,0.219989779841,559.9,0.55813271979
560.7,0.533108394361,560.7,0.0973694945547,560.7,0.0794303697686,560.7,0.0558888689061,560.7,0.0367331140556,560.7,0.0497092552363,560.7,0.681069881469,560.7,1.74292393143,560.7,1.93599271855,560.7,0.216099236413,560.7,0.549588049807
561.5,0.529060437643,561.5,0.095058025116,561.5,0.077521667619,561.5,0.0543058140478,561.5,0.0354254925317,561.5,0.0483110869483,561.5,0.670204843992,561.5,1.72158068034,561.5,1.91625082874,561.5,0.212031160085,561.5,0.539734795664
562.3,0.526546287273,562.3,0.0933758496373,562.3,0.0762249651062,562.3,0.0530239323185,562.3,0.0344759443541,562.3,0.0475455032895,562.3,0.658459258236,562.3,1.70944312874,562.3,1.90415408884,562.3,0.208544416882,562.3,0.529580614015
563.1,0.523375414078,563.1,0.0919149773022,563.1,0.0751135186796,563.1,0.0520267758473,563.1,0.0338561332299,563.1,0.0466586114977,563.1,0.647399121131,563.1,1.69634406802,563.1,1.89785951426,563.1,0.204920919336,563.1,0.520392393448
563.8,0.521278998707,563.8,0.0906100050868,563.8,0.0743814029199,563.8,0.0514888772766,563.8,0.0334546878679,563.8,0.0469460287549,563.8,0.636759434744,563.8,1.69002855369,563.8,1.89909162274,563.8,0.202006035522,563.8,0.512978931466
564.6,0.519328799634,564.6,0.0896022015124,564.6,0.0735692722549,564.6,0.0512556489601,564.6,0.0332573963916,564.6,0.047433092181,564.6,0.627455541858,564.6,1.67681536894,564.6,1.89998689333,564.6,0.199400023795,564.6,0.504971393002
565.4,0.517713478875,565.4,0.0890040512128,565.4,0.072577686886,565.4,0.0506115782492,565.4,0.0327674738904,565.4,0.0476383294204,565.4,0.617773510736,565.4,1.65293348143,565.4,1.89837916876,565.4,0.196267948515,565.4,0.496467121626
566.2,0.514585892271,566.2,0.0876229817483,566.2,0.0709348309197,566.2,0.0500066534365,566.2,0.03209996653,566.2,0.0467297457697,566.2,0.607914292963,566.2,1.62695062125,566.2,1.89970252008,566.2,0.192779474808,566.2,0.487618091265
567,0.510793814574,567,0.0864742659518,567,0.0696652904337,567,0.0488526746434,567,0.0317710840844,567,0.0457957358172,567,0.59667751773,567,1.60294768288,567,1.89398182082,567,0.188809624735,567,0.478909732577
567.8,0.507044935953,567.8,0.0848661796506,567.8,0.0681701814757,567.8,0.0480736184771,567.8,0.0310456753449,567.8,0.0451072556301,567.8,0.586665443045,567.8,1.58534070852,567.8,1.87698015504,567.8,0.185542218932,567.8,0.470641373653
568.5,0.503410351898,568.5,0.0840267162159,568.5,0.0669800043361,568.5,0.0471965785137,568.5,0.0304479830854,568.5,0.0451516384991,568.5,0.576577816611,568.5,1.57117051261,568.5,1.86009749438,568.5,0.181351159822,568.5,0.462733130162
569.3,0.50113136329,569.3,0.0824418804983,569.3,0.0661277873973,569.3,0.0466510980312,569.3,0.0295814791,569.3,0.0447461599285,569.3,0.567955444723,569.3,1.55467911791,569.3,1.85099110288,569.3,0.17828661699,569.3,0.45537980006
570.1,0.498247600016,570.1,0.0810605297904,570.1,0.0656988753972,570.1,0.0460529068673,570.1,0.0290093957977,570.1,0.0439219863482,570.1,0.558708758406,570.1,1.53321205663,570.1,1.83310982748,570.1,0.174764129902,570.1,0.447370459435
570.9,0.495326676963,570.9,0.0792047229672,570.9,0.0646411037395,570.9,0.0449901714232,570.9,0.0281496967856,570.9,0.0429123093023,570.9,0.54917618845,570.9,1.50733620109,570.9,1.83011975944,570.9,0.171762489829,570.9,0.438841527551
571.7,0.491987038053,571.7,0.078533982725,571.7,0.0633285892901,571.7,0.044108037029,571.7,0.0276834187677,571.7,0.0424161375671,571.7,0.539836062182,571.7,1.48249867594,571.7,1.81625234084,571.7,0.168524824748,571.7,0.432025527064
572.5,0.488963616274,572.5,0.0767023682182,572.5,0.0621143674927,572.5,0.0429500024493,572.5,0.027210940665,572.5,0.0423555293527,572.5,0.530347932795,572.5,1.45967840858,572.5,1.80360974242,572.5,0.166103381598,572.5,0.425371692106
573.2,0.486815417818,573.2,0.0757946467491,573.2,0.0609733064476,573.2,0.0421430677883,573.2,0.0273510708421,573.2,0.0419895310787,573.2,0.521905539194,573.2,1.43491551669,573.2,1.77756037507,573.2,0.163989034008,573.2,0.418245225146
574,0.484043535974,574,0.0742075213935,574,0.059983502048,574,0.0411884327083,574,0.0266077722747,574,0.0414841115174,574,0.512952871741,574,1.4144128394,574,1.75501404209,574,0.161975883638,574,0.410399676326
574.8,0.481403636021,574.8,0.0740298839036,574.8,0.0594361425343,574.8,0.0408899434046,574.8,0.026666631201,574.8,0.0413460600704,574.8,0.505464689726,574.8,1.39653000672,574.8,1.73654115299,574.8,0.159474924196,574.8,0.403681840932
575.6,0.478683072706,575.6,0.0729209523651,575.6,0.0586598383097,575.6,0.0407670676151,575.6,0.025770363457,575.6,0.0413010382627,575.6,0.497463978728,575.6,1.3747150194,575.6,1.71797911006,575.6,0.157256003818,575.6,0.397398626751
576.4,0.475784364206,576.4,0.0714418379949,576.4,0.0577865734021,576.4,0.0403179498858,576.4,0.0252266016765,576.4,0.0406382991685,576.4,0.489050510937,576.4,1.35420857982,576.4,1.70070511341,576.4,0.153614883611,576.4,0.390179878891
577.2,0.471993069061,577.2,0.0698199994268,577.2,0.0563957788125,577.2,0.0394394043177,577.2,0.0243293641551,577.2,0.0399239625515,577.2,0.479587203148,577.2,1.33113584839,577.2,1.6858385639,577.2,0.150364175797,577.2,0.381893125884
577.9,0.468144545756,577.9,0.0687069778005,577.9,0.0560423474741,577.9,0.0386849617356,577.9,0.023406555289,577.9,0.0393624231496,577.9,0.470087725586,577.9,1.31502129422,577.9,1.66264586916,577.9,0.146302243898,577.9,0.374459397874
578.7,0.46524121889,578.7,0.0683013327159,578.7,0.0560882188894,578.7,0.0377564376745,578.7,0.0231001345051,578.7,0.0391719253133,578.7,0.461426876128,578.7,1.29463619541,578.7,1.64875501118,578.7,0.143888517755,578.7,0.367725350635
579.5,0.462789809362,579.5,0.0674447079718,579.5,0.055635027736,579.5,0.0373147667611,579.5,0.0228277129185,579.5,0.0387882910984,579.5,0.453683470903,579.5,1.27584626623,579.5,1.62097536255,579.5,0.140981990899,579.5,0.361126363582
580.3,0.460252338117,580.3,0.0666628491737,580.3,0.0547154138398,580.3,0.0370130989545,580.3,0.0231556157516,580.3,0.0384947068368,580.3,0.445531565467,580.3,1.2579453288,580.3,1.60214089512,580.3,0.138533534375,580.3,0.354927037836
581.1,0.458367279126,581.1,0.0656045756056,581.1,0.0534521636518,581.1,0.0365003234195,581.1,0.0227968131631,581.1,0.0379577189579,581.1,0.438382508063,581.1,1.23821198779,581.1,1.57300681072,581.1,0.135928785594,581.1,0.348786767099
581.9,0.456987714925,581.9,0.0649455006441,581.9,0.0528416148674,581.9,0.0362562224772,581.9,0.0227901860795,581.9,0.0380174227566,581.9,0.430549727384,581.9,1.21706653939,581.9,1.55531900367,581.9,0.133941683368,581.9,0.343672142331
582.6,0.455721225904,582.6,0.0638501021501,582.6,0.0522688035809,582.6,0.0357147373814,582.6,0.0226357304872,582.6,0.037608642579,582.6,0.423411461394,582.6,1.19440992316,582.6,1.53524453614,582.6,0.132467873079,582.6,0.337024421451
583.4,0.454252757113,583.4,0.0627827548565,583.4,0.0515558145145,583.4,0.0355051498299,583.4,0.0227948323816,583.4,0.0374530046931,583.4,0.415357445714,583.4,1.17219112278,583.4,1.50883057334,583.4,0.130350681934,583.4,0.33111279005
584.2,0.452632455607,584.2,0.0616320046384,584.2,0.0506816841856,584.2,0.0343031412655,584.2,0.0220424453252,584.2,0.0363486424741,584.2,0.407750666373,584.2,1.15376054484,584.2,1.48643616181,584.2,0.127436236011,584.2,0.323567081867
585,0.450837322977,585,0.0609569894191,585,0.0498494796936,585,0.0334746156827,585,0.0210720191921,585,0.0360504294034,585,0.400319765133,585,1.13368326651,585,1.46016085172,585,0.124500383009,585,0.318140189286
585.8,0.448148445561,585.8,0.0599775915253,585.8,0.0493938399339,585.8,0.0327738337241,585.8,0.0202019585547,585.8,0.0357771972029,585.8,0.393617265365,585.8,1.11523411733,585.8,1.44167886133,585.8,0.121812312697,585.8,0.312543059414
586.6,0.445165422274,586.6,0.0590149943625,586.6,0.0489830037201,586.6,0.0324031365823,586.6,0.0196833033552,586.6,0.0356274374904,586.6,0.38581903546,586.6,1.09653400883,586.6,1.41942339971,586.6,0.119675047414,586.6,0.307818306861
587.3,0.44280120178,587.3,0.0582046428957,587.3,0.0484021945163,587.3,0.032119546388,587.3,0.0189719078622,587.3,0.0350258777711,587.3,0.378524657654,587.3,1.07791320308,587.3,1.39829868589,587.3,0.117107832513,587.3,0.301455941391
588.1,0.440821298673,588.1,0.0578906367133,588.1,0.0476923102354,588.1,0.0315938890174,588.1,0.0184270572976,588.1,0.0346444514859,588.1,0.371053535033,588.1,1.05882193235,588.1,1.37438358922,588.1,0.114723156135,588.1,0.295622019674
588.9,0.439481466202,588.9,0.0576608835104,588.9,0.0470554365454,588.9,0.0309667618588,588.9,0.0182171778858,588.9,0.0343172297643,588.9,0.365232976727,588.9,1.03927126526,588.9,1.35271802372,588.9,0.112261076604,588.9,0.290006587752
589.6,0.437828095851,589.6,0.0569734417394,589.6,0.0468090750767,589.6,0.0301698353159,589.6,0.0183429730609,589.6,0.034408036213,589.6,0.358921238989,589.6,1.02063817221,589.6,1.33204074692,589.6,0.110716626309,589.6,0.28580868012
590.3,0.436380360779,590.3,0.0556751512514,590.3,0.0465562798491,590.3,0.0298685023833,590.3,0.0186625490242,590.3,0.0338618906348,590.3,0.35272003553,590.3,1.00334808153,590.3,1.3128085864,590.3,0.109136028681,590.3,0.2811944711
591.1,0.435187312611,591.1,0.0538599154635,591.1,0.0461578935624,591.1,0.029209034112,591.1,0.0180762349321,591.1,0.0335914208853,591.1,0.34664504633,591.1,0.985548187431,591.1,1.29243643038,591.1,0.10742273048,591.1,0.276202780904
591.8,0.433710758499,591.8,0.052866031655,591.8,0.045697203104,591.8,0.0291104366106,591.8,0.0174345123513,591.8,0.0330157191535,591.8,0.340758951108,591.8,0.967712973487,591.8,1.27154049291,591.8,0.105315414317,591.8,0.271434374031
592.5,0.431787205788,592.5,0.0521412314684,592.5,0.0453933226205,592.5,0.0288054603894,592.5,0.016655647332,592.5,0.0328474538739,592.5,0.335175809027,592.5,0.949555159487,592.5,1.25032519906,592.5,0.103217488737,592.5,0.26680466703
593.3,0.429785615067,593.3,0.0517236895753,593.3,0.0450104789178,593.3,0.0291715253875,593.3,0.0162581514667,593.3,0.0328241829229,593.3,0.329543071459,593.3,0.931928647302,593.3,1.23023564192,593.3,0.101320327684,593.3,0.262697279164
594,0.427868728581,594,0.050544028613,594,0.0443500978612,594,0.0285393137138,594,0.0158867305786,594,0.0326632250629,594,0.323590883235,594,0.913021750252,594,1.21060971791,594,0.0987735214018,594,0.257321189005
594.8,0.425314123152,594.8,0.0495924152366,594.8,0.0439417399351,594.8,0.0279956217592,594.8,0.0151943166975,594.8,0.0319751967431,594.8,0.316774962776,594.8,0.895864207688,594.8,1.19027414345,594.8,0.0961169441501,594.8,0.25192595532
595.5,0.422615173022,595.5,0.048798257667,595.5,0.0432438352113,595.5,0.0268861921519,595.5,0.0145423703975,595.5,0.0306686899494,595.5,0.308728193649,595.5,0.877340247272,595.5,1.16405929254,595.5,0.0930886142002,595.5,0.245409309237
596.2,0.420801382725,596.2,0.0481481075308,596.2,0.0429161249331,596.2,0.0258580205798,596.2,0.0142076152369,596.2,0.0298107323092,596.2,0.301732109993,596.2,0.862065007948,596.2,1.14091043805,596.2,0.0910187783539,596.2,0.240376249576
597,0.418733605909,597,0.0469871614933,597,0.0422007892141,597,0.0249826142972,597,0.0138349889668,597,0.0292935655683,597,0.295671293404,597,0.845052553437,597,1.12041691309,597,0.088786868179,597,0.234532916708
597.7,0.418158966922,597.7,0.0461659415464,597.7,0.0418851366762,597.7,0.0246446707391,597.7,0.01319641757,597.7,0.0297527497883,597.7,0.290885067307,597.7,0.828252234844,597.7,1.10429864383,597.7,0.0870473854281,597.7,0.23010964633
598.4,0.416480364806,598.4,0.045529104002,598.4,0.0413390815154,598.4,0.024151791877,598.4,0.0124673967283,598.4,0.0295611005746,598.4,0.285598990859,598.4,0.811157406149,598.4,1.08495443765,598.4,0.0849497582153,598.4,0.225410880865
599.2,0.416185230882,599.2,0.0451500991985,599.2,0.0410658475422,599.2,0.024187794737,599.2,0.0119420132852,599.2,0.0295668721552,599.2,0.280170995069,599.2,0.794130759386,599.2,1.06371621095,599.2,0.0835005366695,599.2,0.221458847975
599.9,0.415492259739,599.9,0.0449505830615,599.9,0.0405440703192,599.9,0.0241592155418,599.9,0.0122112327257,599.9,0.0290200346319,599.9,0.274891503337,599.9,0.777849656845,599.9,1.04256384333,599.9,0.0819618759295,599.9,0.218093445453
600.7,0.415445641187,600.7,0.0449083297291,600.7,0.04097736746,600.7,0.024409739075,600.7,0.012617022167,600.7,0.0290180903188,600.7,0.270722416038,600.7,0.762036035542,600.7,1.02356217023,600.7,0.0810663936069,600.7,0.214515418852
601.4,0.415092939501,601.4,0.0448466530311,601.4,0.0405513186059,601.4,0.0244156234678,601.4,0.012649629213,601.4,0.0291236376013,601.4,0.265814520336,601.4,0.746143406954,601.4,1.00423021375,601.4,0.0798190797636,601.4,0.211293596097
602.1,0.412791810605,602.1,0.0436070174749,602.1,0.040857600159,602.1,0.0235903015262,602.1,0.0116018759318,602.1,0.0285625703617,602.1,0.260364572254,602.1,0.730548610426,602.1,0.985346988569,602.1,0.0781798143119,602.1,0.206783010469
602.9,0.410513818343,602.9,0.0428716609922,602.9,0.0402361393884,602.9,0.02359495262,602.9,0.0115362837865,602.9,0.0279557258797,602.9,0.25482970696,602.9,0.714126213754,602.9,0.966943472346,602.9,0.0760296922886,602.9,0.202878749956
603.6,0.40820003679,603.6,0.0419436269959,603.6,0.0400849465608,603.6,0.0228493836085,603.6,0.0115044186301,603.6,0.0271739485857,603.6,0.249859318197,603.6,0.699008681634,603.6,0.94782565557,603.6,0.073764126418,603.6,0.198196824579
604.3,0.406107026405,604.3,0.0416494186284,604.3,0.0396391402742,604.3,0.0231319875161,604.3,0.0117537549662,604.3,0.0271196986194,604.3,0.244769122362,604.3,0.684964453645,604.3,0.930133206714,604.3,0.0719050768411,604.3,0.194928195996
605.1,0.404008828728,605.1,0.0401562448851,605.1,0.0393059990625,605.1,0.0218666648871,605.1,0.0105679179571,605.1,0.0265286067946,605.1,0.238571419981,605.1,0.670109310611,605.1,0.911112371071,605.1,0.0693729066885,605.1,0.19025289385
605.8,0.40217179464,605.8,0.0395938208149,605.8,0.0387286317329,605.8,0.021367244476,605.8,0.00947870964261,605.8,0.0259123124822,605.8,0.233226365558,605.8,0.655256547056,605.8,0.895502475347,605.8,0.0680018745909,605.8,0.186533363963
606.5,0.401871976879,606.5,0.0388718285158,606.5,0.0380491882236,606.5,0.0208010585122,606.5,0.00939645404869,606.5,0.0257038360849,606.5,0.228849916935,606.5,0.640327760699,606.5,0.87902515127,606.5,0.0669873871368,606.5,0.183148979062
607.3,0.402034828659,607.3,0.0387619687546,607.3,0.0384580928634,607.3,0.0218000382264,607.3,0.00991021746808,607.3,0.0261632328594,607.3,0.225242075198,607.3,0.627365505748,607.3,0.862314390669,607.3,0.0671936389497,607.3,0.180785615927
608,0.401696895052,608,0.0378815109122,608,0.0385653094264,608,0.0221113397793,608,0.0100490129185,608,0.0268708674945,608,0.222145031728,608,0.615480001742,608,0.843395827212,608,0.0663968975773,608,0.177834030173
608.8,0.400939505073,608.8,0.0375318684099,608.8,0.0390124664193,608.8,0.0221533276847,608.8,0.00969726644655,608.8,0.0269862450897,608.8,0.218032358075,608.8,0.602591528143,608.8,0.82493341708,608.8,0.0651927431191,608.8,0.173949046348
609.5,0.399550229983,609.5,0.0371001128961,609.5,0.038661389248,609.5,0.0216475994799,609.5,0.00926930892897,609.5,0.0266754183498,609.5,0.214240456676,609.5,0.590114778206,609.5,0.808592836665,609.5,0.0630526298123,609.5,0.170378598687
610.2,0.398036375947,610.2,0.0371420712824,610.2,0.0385593097554,610.2,0.0214868292355,610.2,0.00962312152742,610.2,0.0263075840206,610.2,0.208969310112,610.2,0.576847687125,610.2,0.792760591129,610.2,0.0611814490701,610.2,0.166996021486
611,0.395667272851,611,0.0369017361611,611,0.0384922804882,611,0.0208542832083,611,0.00912806725447,611,0.0259219245646,611,0.204483697348,611,0.564165512865,611,0.776206651482,611,0.0592816657984,611,0.163833037348
611.7,0.394371375355,611.7,0.0362599893853,611.7,0.0377439248417,611.7,0.0206629224255,611.7,0.00901664810003,611.7,0.025890506582,611.7,0.1993600669,611.7,0.55136157637,611.7,0.758490586694,611.7,0.0578719293902,611.7,0.16044393226
612.4,0.393331039293,612.4,0.0358306044841,612.4,0.0374706363416,612.4,0.020075252862,612.4,0.00824786262483,612.4,0.025616954881,612.4,0.195478753357,612.4,0.539301505002,612.4,0.741456518008,612.4,0.0564409663011,612.4,0.156919818905
613.2,0.392761374921,613.2,0.0353603264043,613.2,0.0370327524448,613.2,0.0202401896467,613.2,0.00850362033382,613.2,0.0256905794035,613.2,0.191234142411,613.2,0.526656846103,613.2,0.724494335973,613.2,0.05538371527,613.2,0.153887744035
613.9,0.392514597917,613.9,0.0356358903588,613.9,0.0367288673114,613.9,0.0200925895748,613.9,0.00811961507786,613.9,0.0254702102004,613.9,0.187589272574,613.9,0.515320846938,613.9,0.709897784217,613.9,0.0540153052833,613.9,0.151131971017
614.7,0.392586249916,614.7,0.0357444969734,614.7,0.036765976561,614.7,0.0205173028873,614.7,0.00826954388924,614.7,0.0262927334274,614.7,0.183986473153,614.7,0.50408907012,614.7,0.695421987238,614.7,0.0530424004396,614.7,0.148397245497
615.4,0.393065219907,615.4,0.0352210648581,615.4,0.0362049193591,615.4,0.02020337592,615.4,0.00769706104015,615.4,0.0258105196067,615.4,0.180446963671,615.4,0.493412281541,615.4,0.681190107268,615.4,0.0518015015609,615.4,0.145318184231
616.1,0.392052766073,616.1,0.0342908607977,616.1,0.0357854189503,616.1,0.0198356933591,616.1,0.0072714326319,616.1,0.0257745930623,616.1,0.177264354005,616.1,0.48256279259,616.1,0.666392150752,616.1,0.0514773189245,616.1,0.1421810141
616.9,0.392526197147,616.9,0.0334114367574,616.9,0.0352713974447,616.9,0.0194952829901,616.9,0.00664507210872,616.9,0.0248386191859,616.9,0.173453616685,616.9,0.472172117356,616.9,0.651911207496,616.9,0.0503796668311,616.9,0.139680991165
617.6,0.392060857825,617.6,0.0334695890084,617.6,0.0351710834145,617.6,0.0197391807666,617.6,0.00666022844511,617.6,0.0250562338315,617.6,0.170271563442,617.6,0.462012676987,617.6,0.637687161376,617.6,0.0496972221923,617.6,0.137182297695
618.3,0.391582037388,618.3,0.0330051882221,618.3,0.0353092847882,618.3,0.0195628771328,618.3,0.00658990487276,618.3,0.0248435723735,618.3,0.166891371087,618.3,0.451900118047,618.3,0.623772062519,618.3,0.0484092189622,618.3,0.134526338792
619.1,0.389496309007,619.1,0.0325031032543,619.1,0.0348724954598,619.1,0.0191951059691,619.1,0.00668206290684,619.1,0.0249421417385,619.1,0.16348268821,619.1,0.440993541858,619.1,0.610398778411,619.1,0.0471226498189,619.1,0.131511479185
619.8,0.388812256461,619.8,0.0320329100472,619.8,0.0350501430042,619.8,0.0190621400341,619.8,0.00641700717641,619.8,0.0251938710387,619.8,0.160038110211,619.8,0.431832137959,619.8,0.597771221575,619.8,0.0458888333212,619.8,0.128503555774
620.6,0.387834612561,620.6,0.0319328135196,620.6,0.0346989079802,620.6,0.0190566768832,620.6,0.00655135394016,620.6,0.024947092379,620.6,0.156091992503,620.6,0.421798179616,620.6,0.584555384633,620.6,0.0443879099126,620.6,0.12582915064
621.3,0.386959178438,621.3,0.0312796305518,621.3,0.034416631288,621.3,0.0191015283548,621.3,0.00630381569355,621.3,0.0242711274943,621.3,0.152826378064,621.3,0.412697841952,621.3,0.570990439047,621.3,0.042948806243,621.3,0.122765321541
622,0.386440815684,622,0.031204470068,622,0.034362296063,622,0.0187369370076,622,0.00692858276108,622,0.0241837770563,622,0.150037144643,622,0.40383053947,622,0.559117029014,622,0.0422086826001,622,0.120925652106
622.8,0.38605227739,622.8,0.0308626344096,622.8,0.0339604727754,622.8,0.0186095345897,622.8,0.00701121242984,622.8,0.0245333030493,622.8,0.147809554964,622.8,0.396080416626,622.8,0.547176607897,622.8,0.0418138908858,622.8,0.118982524387
623.5,0.38622767053,623.5,0.0310452965709,623.5,0.0343648660106,623.5,0.0185085439944,623.5,0.00721723286817,623.5,0.0252098265715,623.5,0.145701035348,623.5,0.387960704002,623.5,0.536759141155,623.5,0.0420992457825,623.5,0.118034576701
624.2,0.38554785459,624.2,0.0300092398079,624.2,0.0339490436381,624.2,0.0185206699171,624.2,0.00652764848757,624.2,0.0245670557366,624.2,0.142815159946,624.2,0.37907087732,624.2,0.525065501853,624.2,0.0413703204857,624.2,0.115266055846
625,0.385072463781,625,0.0294638083605,625,0.0344188797771,625,0.0186600302071,625,0.0064564414917,625,0.0243156305688,625,0.139598865687,625,0.370579892756,625,0.514330122548,625,0.040058977003,625,0.113043175107
625.7,0.384267753966,625.7,0.0288562346768,625.7,0.0340905470648,625.7,0.0187012869716,625.7,0.00655156168917,625.7,0.0237713771151,625.7,0.1362470686,625.7,0.362765965849,625.7,0.502722574356,625.7,0.0386252719751,625.7,0.110105343906
626.5,0.383612211351,626.5,0.0288813328082,626.5,0.0340810176644,626.5,0.0187902305639,626.5,0.00704500624025,626.5,0.0244315383178,626.5,0.13394285899,626.5,0.355326452946,626.5,0.491826666134,626.5,0.0376912636877,626.5,0.108402152257
627.2,0.383289680718,627.2,0.0291192917818,627.2,0.0341731204517,627.2,0.0185003665208,627.2,0.00722431777904,627.2,0.024728993399,627.2,0.131235640265,627.2,0.347086775822,627.2,0.481531655264,627.2,0.0374266398143,627.2,0.106286185767
627.9,0.383152909396,627.9,0.0288307786358,627.9,0.0337871637659,627.9,0.0185030282625,627.9,0.00694373394394,627.9,0.0246483828937,627.9,0.128423402089,627.9,0.338511526553,627.9,0.471263061887,627.9,0.036472568495,627.9,0.104042210849
628.7,0.382746495239,628.7,0.0284297595948,628.7,0.0335484696335,628.7,0.0186073701806,628.7,0.00685523704867,628.7,0.0243645991058,628.7,0.125230591298,628.7,0.33040068091,628.7,0.46059906206,628.7,0.0355985910429,628.7,0.101902814279
629.4,0.382380102797,629.4,0.0279488381032,629.4,0.033189993508,629.4,0.0185680021449,629.4,0.00630367648389,629.4,0.0237803971714,629.4,0.122697334198,629.4,0.322956007338,629.4,0.449663412196,629.4,0.0343090424321,629.4,0.0997950585771
630.1,0.382347453889,630.1,0.0281654730462,630.1,0.0336621983341,630.1,0.0185616948808,630.1,0.00636631838175,630.1,0.0244055909147,630.1,0.120757755887,630.1,0.31655758651,630.1,0.440127890674,630.1,0.0342500987804,630.1,0.0988689505498
630.9,0.382090089779,630.9,0.0279650725044,630.9,0.0337497953783,630.9,0.0179705964012,630.9,0.00549220046796,630.9,0.024222114579,630.9,0.118610608882,630.9,0.309456047506,630.9,0.430959602314,630.9,0.0334769256005,630.9,0.0971059218899
631.6,0.383051902562,631.6,0.0280402626094,631.6,0.0340703502782,631.6,0.0177219413384,631.6,0.00592586966108,631.6,0.0248274790475,631.6,0.116912332504,631.6,0.302926694284,631.6,0.422459200025,631.6,0.0333978374403,631.6,0.0957222632159
632.4,0.383974449743,632.4,0.0275859735039,632.4,0.0340619178048,632.4,0.0173120945823,632.4,0.00560372587762,632.4,0.0244794086232,632.4,0.114479255617,632.4,0.295298999802,632.4,0.412782118873,632.4,0.0324669995814,632.4,0.0938615160359
633.1,0.38424671884,633.1,0.0275808383356,633.1,0.0338547021529,633.1,0.017622420116,633.1,0.00586564335752,633.1,0.0244545210156,633.1,0.111361903512,633.1,0.288288628924,633.1,0.403112378891,633.1,0.0315828023181,633.1,0.0919316662612
633.8,0.384320076898,633.8,0.0273534375346,633.8,0.0341565900873,633.8,0.0181508273504,633.8,0.00547638083692,633.8,0.0242793557169,633.8,0.108815077199,633.8,0.281014416261,633.8,0.39313041431,633.8,0.0306594541681,633.8,0.0899187151681
634.6,0.383681247805,634.6,0.0276601444014,634.6,0.0344222167861,634.6,0.0184560499416,634.6,0.00581343986371,634.6,0.0244478772504,634.6,0.106282076101,634.6,0.275157013081,634.6,0.384037117533,634.6,0.0297293754624,634.6,0.0877049394504
635.3,0.383948203105,635.3,0.0275676332214,635.3,0.0346309433819,635.3,0.0183472771588,635.3,0.00609931895282,635.3,0.0245496108504,635.3,0.10455842446,635.3,0.26864547972,635.3,0.375243900132,635.3,0.028786461793,635.3,0.085909278087
636,0.382907570375,636,0.0277528297977,636,0.0342923247536,636,0.0180712120837,636,0.00595069336634,636,0.0241471573148,636,0.102074554121,636,0.262397457567,636,0.36683089685,636,0.0275389990885,636,0.0841328082648
636.8,0.38267561244,636.8,0.0277120006122,636.8,0.0343745168478,636.8,0.0184405268706,636.8,0.00598225153522,636.8,0.0240714966884,636.8,0.0997710668661,636.8,0.256288535218,636.8,0.359239645371,636.8,0.0268338181076,636.8,0.082431585552
637.5,0.381985879839,637.5,0.0274361901666,637.5,0.0344318538461,637.5,0.0186482291072,637.5,0.00572309369988,637.5,0.0240182632571,637.5,0.0976164239738,637.5,0.250381082076,637.5,0.351401848155,637.5,0.0263919351514,637.5,0.0812641639435
638.2,0.381919863051,638.2,0.0269914260792,638.2,0.0348706795641,638.2,0.0190409744484,638.2,0.00546583213318,638.2,0.0244902808369,638.2,0.0958017564002,638.2,0.244653424874,638.2,0.343902187212,638.2,0.0261783458424,638.2,0.0795347715339
639,0.381833231365,639,0.0264991430227,639,0.0350392726355,639,0.0188006412445,639,0.00504953398819,639,0.0242724057779,639,0.0941595785106,639,0.238891287486,639,0.335743549003,639,0.0258207492979,639,0.0780358665425
639.7,0.38278952721,639.7,0.026393325601,639.7,0.0357348679157,639.7,0.0190342335873,639.7,0.00546681766461,639.7,0.0241990369125,639.7,0.0926037980561,639.7,0.234628859904,639.7,0.328105071219,639.7,0.0257785879132,639.7,0.0765497249551
640.5,0.382905774228,640.5,0.0261987211581,640.5,0.0360323484997,640.5,0.0189932287708,640.5,0.00531690040683,640.5,0.0236188420054,640.5,0.0909351066337,640.5,0.229533805692,640.5,0.320438917052,640.5,0.0254181064994,640.5,0.0758817584121
